customer_id,Recency,Frequency,Monetary,age,gender,shopping_mall,payment_method,category,is_churn,gender_code,shopping_mall_code,payment_method_code,category_code
C163049,154,3,8282.0,46,Male,Mall of Istanbul,Debit Card,Clothing,1,1,5,2,1
C163063,52,3,35938.0,29,Male,Kanyon,Cash,Food & Beverage,1,1,4,0,3
C163212,348,1,41.0,36,Female,Metrocity,Cash,Cosmetics,1,0,6,0,2
C163250,283,1,600.0,42,Female,Mall of Istanbul,Cash,Shoes,1,0,5,0,4
C163267,6,22,64399.0,42,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C163324,27,2,5100.0,61,Female,Mall of Istanbul,Credit Card,Clothing,1,0,5,1,1
C163328,9,12,22368.0,47,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C163330,667,1,600.0,18,Male,Metropol AVM,Credit Card,Shoes,1,1,7,1,4
C163384,173,5,5263.0,65,Female,Istinye Park,Credit Card,Shoes,1,0,3,1,4
C163425,135,5,3066.0,28,Male,Emaar Square Mall,Credit Card,Clothing,1,1,1,1,1
C163484,61,1,162.0,30,Female,Emaar Square Mall,Debit Card,Cosmetics,1,0,1,2,2
C163486,122,3,6915.0,45,Male,Zorlu Center,Credit Card,Books,0,1,9,1,0
C163525,59,22,60606.0,36,Male,Zorlu Center,Credit Card,Clothing,0,1,9,1,1
C163532,218,6,7461.0,46,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C163620,499,1,652.0,68,Female,Viaport Outlet,Credit Card,Cosmetics,0,0,8,1,2
C163654,79,23,78121.0,48,Female,Metropol AVM,Debit Card,Clothing,1,0,7,2,1
C163661,98,6,23335.0,42,Female,Viaport Outlet,Credit Card,Clothing,1,0,8,1,1
C163664,31,30,98381.0,53,Female,Zorlu Center,Cash,Clothing,0,0,9,0,1
C163695,37,9,15521.0,21,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C163696,205,8,22065.0,46,Female,Forum Istanbul,Debit Card,Clothing,0,0,2,2,1
C163720,3,1,2400.0,68,Male,Istinye Park,Cash,Shoes,1,1,3,0,4
C163766,478,1,162.0,69,Male,Emaar Square Mall,Credit Card,Cosmetics,0,1,1,1,2
C163795,9,17,49465.0,37,Female,Istinye Park,Credit Card,Clothing,0,0,3,1,1
C163838,204,2,7584.0,27,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C163851,1,8,16180.0,68,Female,Cevahir AVM,Debit Card,Clothing,1,0,0,2,1
C163908,30,13,35357.0,33,Male,Zorlu Center,Cash,Clothing,0,1,9,0,1
C163958,216,1,2400.0,26,Male,Metropol AVM,Cash,Shoes,1,1,7,0,4
C163992,375,4,6757.0,49,Male,Emaar Square Mall,Cash,Clothing,1,1,1,0,1
C164040,67,4,13635.0,34,Female,Forum Istanbul,Credit Card,Clothing,1,0,2,1,1
C164080,49,10,14236.0,40,Male,Kanyon,Cash,Food & Beverage,0,1,4,0,3
C164087,24,16,22706.0,39,Male,Mall of Istanbul,Credit Card,Cosmetics,1,1,5,1,2
C164100,117,9,24329.0,39,Female,Cevahir AVM,Cash,Clothing,0,0,0,0,1
C164106,397,2,11700.0,69,Male,Emaar Square Mall,Cash,Clothing,1,1,1,0,1
C164128,363,2,18000.0,28,Male,Mall of Istanbul,Credit Card,Clothing,1,1,5,1,1
C164163,56,19,28685.0,60,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C164171,44,5,10153.0,66,Female,Metrocity,Cash,Toys,1,0,6,0,7
C164255,94,13,48034.0,64,Female,Metropol AVM,Cash,Clothing,1,0,7,0,1
C164275,234,2,4805.0,25,Female,Forum Istanbul,Cash,Clothing,1,0,2,0,1
C164285,243,2,8395.0,18,Female,Metropol AVM,Cash,Clothing,1,0,7,0,1
C164304,188,3,2515.0,52,Male,Zorlu Center,Cash,Clothing,1,1,9,0,1
C164436,1,22,46602.0,28,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C164438,1,32,105581.0,51,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C164476,590,1,130.0,57,Female,Mall of Istanbul,Credit Card,Food & Beverage,1,0,5,1,3
C164512,2,8,16464.0,21,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C164535,7,5,15214.0,52,Male,Metrocity,Credit Card,Shoes,1,1,6,1,4
C164564,48,7,20656.0,20,Female,Metropol AVM,Debit Card,Clothing,0,0,7,2,1
C164605,292,1,1200.0,34,Female,Zorlu Center,Debit Card,Clothing,1,0,9,2,1
C164627,30,7,9431.0,19,Male,Istinye Park,Cash,Cosmetics,0,1,3,0,2
C164687,226,8,4515.0,63,Female,Istinye Park,Credit Card,Food & Beverage,0,0,3,1,3
C164725,31,12,18012.0,36,Female,Metrocity,Credit Card,Food & Beverage,0,0,6,1,3
C164901,98,15,20190.0,58,Male,Metropol AVM,Cash,Clothing,0,1,7,0,1
C164903,105,8,24228.0,62,Male,Mall of Istanbul,Credit Card,Clothing,1,1,5,1,1
C164910,56,8,32348.0,19,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C164932,141,2,7800.0,63,Male,Metropol AVM,Cash,Clothing,1,1,7,0,1
C164988,36,11,19785.0,18,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C165055,65,15,21290.0,44,Female,Istinye Park,Credit Card,Books,0,0,3,1,0
C165116,291,1,7500.0,57,Female,Viaport Outlet,Cash,Clothing,0,0,8,0,1
C165129,360,2,7662.0,34,Female,Metropol AVM,Debit Card,Clothing,1,0,7,2,1
C165179,17,18,45042.0,59,Male,Metrocity,Credit Card,Clothing,0,1,6,1,1
C165199,28,12,28313.0,26,Male,Mall of Istanbul,Cash,Cosmetics,1,1,5,0,2
C165272,8,5,8977.0,54,Female,Metrocity,Cash,Cosmetics,0,0,6,0,2
C165316,155,10,21621.0,45,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C165324,2,19,29728.0,63,Male,Metropol AVM,Cash,Cosmetics,0,1,7,0,2
C165334,595,1,300.0,57,Female,Kanyon,Debit Card,Clothing,1,0,4,2,1
C165357,15,15,33254.0,19,Female,Mall of Istanbul,Cash,Cosmetics,1,0,5,0,2
C165364,39,22,103602.0,27,Female,Istinye Park,Credit Card,Clothing,1,0,3,1,1
C165372,11,18,34870.0,38,Female,Zorlu Center,Cash,Clothing,0,0,9,0,1
C165388,105,16,33571.0,40,Male,Kanyon,Debit Card,Clothing,0,1,4,2,1
C165427,99,3,1893.0,48,Female,Istinye Park,Credit Card,Cosmetics,1,0,3,1,2
C165501,101,4,5752.0,38,Male,Cevahir AVM,Credit Card,Clothing,1,1,0,1,1
C165510,184,1,600.0,66,Female,Kanyon,Cash,Shoes,0,0,4,0,4
C165575,124,12,20624.0,62,Female,Zorlu Center,Cash,Clothing,0,0,9,0,1
C165605,9,9,11983.0,41,Female,Istinye Park,Debit Card,Food & Beverage,0,0,3,2,3
C165624,60,10,15636.0,60,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C165644,2,20,35946.0,22,Male,Istinye Park,Debit Card,Clothing,0,1,3,2,1
C165726,14,20,50035.0,52,Female,Mall of Istanbul,Credit Card,Cosmetics,0,0,5,1,2
C165761,78,18,56599.0,49,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C165797,37,21,66534.0,25,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C165823,76,14,33141.0,47,Female,Viaport Outlet,Credit Card,Clothing,0,0,8,1,1
C165837,48,13,21809.0,19,Male,Cevahir AVM,Credit Card,Food & Beverage,1,1,0,1,3
C165838,355,2,6000.0,26,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C165856,158,8,20210.0,23,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C165857,46,8,7847.0,52,Male,Mall of Istanbul,Credit Card,Books,1,1,5,1,0
C165869,124,5,820.0,49,Male,Kanyon,Credit Card,Cosmetics,1,1,4,1,2
C165904,4,23,87388.0,36,Female,Mall of Istanbul,Debit Card,Clothing,0,0,5,2,1
C165929,11,25,41502.0,36,Male,Viaport Outlet,Debit Card,Clothing,0,1,8,2,1
C166014,44,9,8377.0,22,Male,Mall of Istanbul,Debit Card,Clothing,1,1,5,2,1
C166018,10,27,50038.0,66,Male,Emaar Square Mall,Credit Card,Clothing,0,1,1,1,1
C166031,3,10,19104.0,20,Female,Istinye Park,Credit Card,Books,0,0,3,1,0
C166041,36,8,11075.0,36,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C166050,1,21,31267.0,66,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C166053,63,26,51816.0,56,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C166090,4,15,53800.0,43,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C166151,7,4,925.0,54,Female,Cevahir AVM,Credit Card,Food & Beverage,1,0,0,1,3
C166197,79,11,26789.0,46,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C166250,16,17,14365.0,45,Female,Istinye Park,Credit Card,Clothing,0,0,3,1,1
C166276,82,8,22289.0,39,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C166283,78,9,8712.0,50,Female,Istinye Park,Debit Card,Clothing,0,0,3,2,1
C166288,44,26,90429.0,18,Female,Kanyon,Debit Card,Clothing,1,0,4,2,1
C166351,54,4,3940.0,18,Female,Cevahir AVM,Cash,Clothing,0,0,0,0,1
C166398,117,1,2700.0,29,Male,Metrocity,Cash,Clothing,1,1,6,0,1
C166407,109,4,7978.0,62,Female,Metropol AVM,Debit Card,Clothing,1,0,7,2,1
C166445,6,21,97557.0,65,Male,Kanyon,Credit Card,Cosmetics,1,1,4,1,2
C166446,312,2,15385.0,65,Female,Zorlu Center,Credit Card,Books,1,0,9,1,0
C166466,265,1,5403.0,52,Female,Metropol AVM,Cash,Shoes,1,0,7,0,4
C166481,389,2,164.0,34,Female,Metropol AVM,Credit Card,Food & Beverage,1,0,7,1,3
C166486,41,18,38731.0,69,Female,Metropol AVM,Credit Card,Cosmetics,0,0,7,1,2
C166505,35,23,66396.0,58,Female,Emaar Square Mall,Cash,Clothing,0,0,1,0,1
C166526,3,9,20259.0,40,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C166551,101,8,17146.0,21,Male,Mall of Istanbul,Cash,Food & Beverage,1,1,5,0,3
C166556,36,8,5748.0,62,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C166574,37,22,36057.0,37,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C166596,39,15,38413.0,40,Female,Emaar Square Mall,Debit Card,Clothing,0,0,1,2,1
C166699,17,26,98508.0,30,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C166735,196,7,3987.0,46,Male,Forum Istanbul,Credit Card,Cosmetics,0,1,2,1,2
C166758,557,1,9450.0,39,Female,Mall of Istanbul,Cash,Technology,0,0,5,0,6
C166782,26,27,45457.0,44,Female,Metropol AVM,Debit Card,Clothing,0,0,7,2,1
C166851,9,22,42093.0,48,Male,Emaar Square Mall,Cash,Clothing,1,1,1,0,1
C166923,2,22,44381.0,34,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C166928,51,19,40405.0,53,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C166946,212,2,355.0,59,Female,Metropol AVM,Cash,Books,1,0,7,0,0
C166952,392,2,872.0,38,Female,Emaar Square Mall,Cash,Clothing,1,0,1,0,1
C167015,48,6,3834.0,67,Female,Istinye Park,Credit Card,Food & Beverage,1,0,3,1,3
C167083,131,8,37164.0,45,Female,Mall of Istanbul,Credit Card,Clothing,1,0,5,1,1
C167097,125,2,7824.0,55,Female,Metrocity,Cash,Clothing,1,0,6,0,1
C167111,93,22,36397.0,57,Female,Emaar Square Mall,Credit Card,Clothing,1,0,1,1,1
C167187,14,5,5175.0,47,Female,Metrocity,Credit Card,Books,1,0,6,1,0
C167204,69,17,19649.0,47,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C167222,15,8,2262.0,56,Male,Kanyon,Cash,Food & Beverage,1,1,4,0,3
C167245,108,9,40328.0,62,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C167249,9,25,55392.0,52,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C167264,76,6,8736.0,48,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C167307,68,11,49586.0,66,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C167337,17,8,29559.0,56,Male,Metrocity,Cash,Shoes,1,1,6,0,4
C167343,52,13,15359.0,35,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C167389,690,1,5403.0,61,Female,Mall of Istanbul,Credit Card,Shoes,1,0,5,1,4
C167409,3,26,77018.0,60,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C167436,84,5,13939.0,55,Female,Cevahir AVM,Debit Card,Clothing,0,0,0,2,1
C167489,105,5,1970.0,18,Male,Viaport Outlet,Cash,Clothing,0,1,8,0,1
C167639,59,13,23040.0,29,Male,Istinye Park,Cash,Clothing,0,1,3,0,1
C167662,92,9,37806.0,56,Male,Metrocity,Debit Card,Clothing,0,1,6,2,1
C167673,272,2,15041.0,47,Male,Kanyon,Credit Card,Shoes,1,1,4,1,4
C167695,172,4,5643.0,39,Male,Viaport Outlet,Cash,Food & Beverage,1,1,8,0,3
C167729,32,21,73715.0,68,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C167772,52,4,16150.0,36,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C167780,16,9,33270.0,64,Male,Zorlu Center,Credit Card,Clothing,0,1,9,1,1
C167790,45,24,30032.0,29,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C167855,154,4,15439.0,31,Female,Metrocity,Credit Card,Food & Beverage,1,0,6,1,3
C167867,536,1,84.0,27,Female,Kanyon,Credit Card,Food & Beverage,0,0,4,1,3
C167935,142,15,5399.0,61,Female,Metrocity,Cash,Cosmetics,0,0,6,0,2
C167969,444,1,41.0,62,Male,Kanyon,Cash,Cosmetics,1,1,4,0,2
C167992,3,28,49408.0,69,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C168110,55,12,28734.0,31,Female,Istinye Park,Credit Card,Shoes,0,0,3,1,4
C168117,213,3,4224.0,21,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C168215,253,2,3595.0,56,Female,Metropol AVM,Credit Card,Clothing,1,0,7,1,1
C168236,3,22,34370.0,38,Female,Istinye Park,Cash,Clothing,0,0,3,0,1
C168355,398,1,7500.0,58,Male,Metropol AVM,Credit Card,Clothing,1,1,7,1,1
C168443,146,6,13646.0,24,Male,Viaport Outlet,Debit Card,Clothing,0,1,8,2,1
C168500,321,3,5920.0,55,Female,Metropol AVM,Debit Card,Clothing,1,0,7,2,1
C168537,92,3,7212.0,47,Male,Metropol AVM,Cash,Clothing,1,1,7,0,1
C168575,161,15,31663.0,49,Male,Metrocity,Debit Card,Clothing,0,1,6,2,1
C168608,67,10,31225.0,20,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C168609,504,1,46.0,43,Female,Kanyon,Cash,Souvenir,1,0,4,0,5
C168653,8,17,88460.0,35,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C168705,57,27,62414.0,40,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C168758,491,1,5.0,35,Male,Mall of Istanbul,Credit Card,Food & Beverage,1,1,5,1,3
C168818,118,7,6592.0,41,Female,Mall of Istanbul,Debit Card,Toys,0,0,5,2,7
C168938,457,3,1034.0,26,Female,Mall of Istanbul,Credit Card,Clothing,1,0,5,1,1
C168973,148,11,23429.0,68,Male,Metropol AVM,Cash,Clothing,1,1,7,0,1
C168980,335,2,12150.0,31,Female,Emaar Square Mall,Credit Card,Clothing,1,0,1,1,1
C169026,123,5,13894.0,58,Male,Zorlu Center,Credit Card,Shoes,1,1,9,1,4
C169027,2,25,71210.0,44,Male,Viaport Outlet,Cash,Clothing,0,1,8,0,1
C169059,66,6,7925.0,64,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C169112,116,5,4650.0,45,Female,Metrocity,Cash,Clothing,1,0,6,0,1
C169125,144,8,55255.0,42,Female,Viaport Outlet,Credit Card,Shoes,1,0,8,1,4
C169152,216,2,292.0,39,Female,Zorlu Center,Cash,Cosmetics,1,0,9,0,2
C169208,2,9,42042.0,45,Female,Cevahir AVM,Debit Card,Clothing,0,0,0,2,1
C169209,56,3,1332.0,42,Male,Mall of Istanbul,Cash,Books,1,1,5,0,0
C169212,26,3,15324.0,22,Male,Viaport Outlet,Credit Card,Clothing,1,1,8,1,1
C169284,41,8,24794.0,25,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C169355,51,26,66802.0,52,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C169357,425,1,300.0,42,Male,Istinye Park,Credit Card,Clothing,1,1,3,1,1
C169383,57,10,8249.0,28,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C169473,94,9,15664.0,20,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C169511,22,18,42627.0,38,Female,Forum Istanbul,Credit Card,Clothing,0,0,2,1,1
C169523,485,1,324.0,20,Female,Forum Istanbul,Debit Card,Toys,1,0,2,2,7
C169580,7,7,34884.0,27,Male,Emaar Square Mall,Cash,Clothing,1,1,1,0,1
C169583,106,4,1025.0,33,Female,Kanyon,Debit Card,Clothing,1,0,4,2,1
C169589,3,11,41273.0,57,Male,Mall of Istanbul,Credit Card,Clothing,1,1,5,1,1
C169617,7,12,29238.0,50,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C169621,50,35,89717.0,21,Male,Istinye Park,Cash,Cosmetics,0,1,3,0,2
C169633,53,5,22151.0,69,Male,Zorlu Center,Credit Card,Cosmetics,0,1,9,1,2
C169661,136,7,13788.0,31,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C169753,161,5,16500.0,19,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C169788,68,9,13105.0,63,Female,Istinye Park,Cash,Clothing,0,0,3,0,1
C169793,213,5,5515.0,20,Male,Kanyon,Cash,Books,1,1,4,0,0
C169817,142,4,3854.0,21,Male,Kanyon,Credit Card,Food & Beverage,1,1,4,1,3
C169857,5,13,43753.0,18,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C169912,8,13,45029.0,44,Male,Metrocity,Debit Card,Clothing,0,1,6,2,1
C169984,71,11,28477.0,30,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C169995,11,10,25882.0,62,Male,Kanyon,Credit Card,Cosmetics,0,1,4,1,2
C170093,24,6,24411.0,53,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C170212,167,1,300.0,65,Male,Istinye Park,Credit Card,Clothing,1,1,3,1,1
C170220,89,13,14490.0,56,Male,Viaport Outlet,Cash,Cosmetics,0,1,8,0,2
C170345,82,31,71216.0,25,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C170364,10,23,47875.0,53,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C170381,48,3,3065.0,59,Female,Mall of Istanbul,Credit Card,Clothing,1,0,5,1,1
C170390,25,9,15388.0,22,Male,Cevahir AVM,Debit Card,Clothing,1,1,0,2,1
C170394,229,2,35700.0,64,Female,Mall of Istanbul,Cash,Technology,0,0,5,0,6
C170458,5,30,70640.0,63,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C170466,43,9,23105.0,46,Male,Kanyon,Debit Card,Clothing,0,1,4,2,1
C170564,17,3,13800.0,54,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C170592,38,6,22086.0,65,Female,Mall of Istanbul,Credit Card,Clothing,1,0,5,1,1
C170597,87,10,27045.0,62,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C170616,64,7,5512.0,54,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C170705,11,3,4172.0,40,Female,Mall of Istanbul,Debit Card,Clothing,1,0,5,2,1
C170718,137,2,1205.0,38,Female,Kanyon,Credit Card,Clothing,1,0,4,1,1
C170730,69,22,49005.0,68,Male,Zorlu Center,Credit Card,Clothing,0,1,9,1,1
C170743,49,12,35617.0,42,Female,Cevahir AVM,Cash,Cosmetics,0,0,0,0,2
C170746,26,8,8716.0,33,Female,Forum Istanbul,Cash,Food & Beverage,1,0,2,0,3
C170796,457,1,162.0,26,Female,Metropol AVM,Cash,Cosmetics,1,0,7,0,2
C170855,59,7,20853.0,37,Female,Kanyon,Cash,Clothing,1,0,4,0,1
C170900,323,5,5060.0,65,Male,Metrocity,Credit Card,Food & Beverage,1,1,6,1,3
C170960,1,20,35284.0,69,Female,Cevahir AVM,Debit Card,Clothing,0,0,0,2,1
C170994,245,4,734.0,54,Male,Mall of Istanbul,Cash,Food & Beverage,0,1,5,0,3
C171007,536,3,2107.0,66,Female,Forum Istanbul,Cash,Cosmetics,1,0,2,0,2
C171026,58,19,32988.0,66,Male,Metrocity,Credit Card,Clothing,0,1,6,1,1
C171048,134,4,16395.0,51,Female,Zorlu Center,Credit Card,Clothing,1,0,9,1,1
C171052,50,9,20269.0,60,Female,Metrocity,Credit Card,Food & Beverage,0,0,6,1,3
C171065,267,1,295.0,43,Female,Mall of Istanbul,Credit Card,Souvenir,1,0,5,1,5
C171111,180,4,9158.0,61,Female,Kanyon,Debit Card,Toys,0,0,4,2,7
C171122,28,4,745.0,49,Female,Cevahir AVM,Credit Card,Food & Beverage,0,0,0,1,3
C171138,62,6,21834.0,25,Female,Emaar Square Mall,Credit Card,Clothing,0,0,1,1,1
C171159,125,1,5.0,23,Male,Istinye Park,Cash,Food & Beverage,1,1,3,0,3
C171196,195,3,8184.0,24,Female,Metrocity,Debit Card,Clothing,1,0,6,2,1
C171204,6,26,41448.0,50,Male,Metropol AVM,Credit Card,Food & Beverage,0,1,7,1,3
C171211,502,2,27265.0,56,Male,Kanyon,Cash,Cosmetics,1,1,4,0,2
C171242,188,7,17553.0,37,Male,Zorlu Center,Cash,Clothing,1,1,9,0,1
C171253,181,7,18651.0,30,Male,Cevahir AVM,Cash,Clothing,0,1,0,0,1
C171256,198,3,14574.0,66,Male,Istinye Park,Cash,Clothing,1,1,3,0,1
C171266,7,26,36082.0,40,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C171271,12,24,45254.0,44,Female,Forum Istanbul,Credit Card,Clothing,0,0,2,1,1
C171305,117,1,2700.0,69,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C171422,61,21,15770.0,53,Female,Viaport Outlet,Debit Card,Clothing,0,0,8,2,1
C171426,40,5,14835.0,37,Male,Viaport Outlet,Cash,Clothing,0,1,8,0,1
C171552,134,2,5547.0,18,Male,Kanyon,Credit Card,Shoes,1,1,4,1,4
C171559,99,10,11631.0,64,Female,Metrocity,Cash,Shoes,0,0,6,0,4
C171563,1,27,89662.0,60,Male,Kanyon,Debit Card,Food & Beverage,0,1,4,2,3
C171596,11,7,27234.0,69,Male,Kanyon,Credit Card,Technology,0,1,4,1,6
C171610,4,3,3941.0,34,Female,Emaar Square Mall,Credit Card,Clothing,0,0,1,1,1
C171741,85,10,13099.0,49,Female,Zorlu Center,Credit Card,Toys,0,0,9,1,7
C171773,59,3,5703.0,66,Male,Mall of Istanbul,Cash,Food & Beverage,1,1,5,0,3
C171790,24,19,46837.0,26,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C171791,156,2,324.0,59,Male,Mall of Istanbul,Credit Card,Cosmetics,1,1,5,1,2
C171802,209,4,10330.0,21,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C171805,171,3,7930.0,48,Female,Cevahir AVM,Debit Card,Clothing,0,0,0,2,1
C171912,364,2,167.0,37,Female,Istinye Park,Debit Card,Cosmetics,0,0,3,2,2
C171918,92,11,25598.0,18,Female,Forum Istanbul,Debit Card,Clothing,1,0,2,2,1
C171953,72,10,16067.0,40,Female,Zorlu Center,Credit Card,Cosmetics,1,0,9,1,2
C171974,11,10,15610.0,44,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C172019,318,2,178.0,22,Male,Istinye Park,Debit Card,Food & Beverage,0,1,3,2,3
C172036,4,12,47760.0,60,Male,Zorlu Center,Debit Card,Clothing,0,1,9,2,1
C172047,705,1,4800.0,58,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C172140,19,17,62479.0,37,Female,Mall of Istanbul,Debit Card,Clothing,0,0,5,2,1
C172146,35,15,43944.0,32,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C172174,285,3,5592.0,37,Male,Istinye Park,Credit Card,Food & Beverage,0,1,3,1,3
C172298,12,9,10340.0,59,Male,Metropol AVM,Cash,Clothing,0,1,7,0,1
C172341,301,2,7880.0,30,Male,Metrocity,Credit Card,Books,1,1,6,1,0
C172346,352,3,5484.0,61,Male,Metropol AVM,Credit Card,Clothing,1,1,7,1,1
C172351,58,8,14416.0,30,Male,Kanyon,Cash,Clothing,1,1,4,0,1
C172354,12,20,39506.0,58,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C172365,37,3,2014.0,67,Male,Viaport Outlet,Cash,Cosmetics,1,1,8,0,2
C172370,27,12,29008.0,54,Male,Metrocity,Cash,Cosmetics,0,1,6,0,2
C172377,7,8,25574.0,35,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C172497,9,6,39341.0,18,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C172509,92,6,30084.0,53,Female,Forum Istanbul,Cash,Clothing,0,0,2,0,1
C172518,2,20,47763.0,45,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C172582,163,6,13404.0,57,Female,Forum Istanbul,Cash,Souvenir,1,0,2,0,5
C172614,13,3,7760.0,62,Female,Forum Istanbul,Cash,Food & Beverage,1,0,2,0,3
C172626,18,8,42171.0,35,Male,Forum Istanbul,Cash,Cosmetics,0,1,2,0,2
C172691,3,5,18779.0,68,Female,Mall of Istanbul,Cash,Cosmetics,1,0,5,0,2
C172739,54,9,27316.0,48,Male,Metrocity,Debit Card,Clothing,0,1,6,2,1
C172789,116,8,14304.0,63,Male,Forum Istanbul,Credit Card,Clothing,0,1,2,1,1
C172820,122,1,144.0,28,Male,Metrocity,Cash,Toys,1,1,6,0,7
C172829,258,2,4388.0,28,Female,Metropol AVM,Credit Card,Souvenir,1,0,7,1,5
C172900,27,17,20122.0,64,Male,Metropol AVM,Cash,Clothing,1,1,7,0,1
C172916,7,13,20107.0,66,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C173043,266,3,8705.0,52,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C173066,207,1,1200.0,55,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C173081,118,8,29046.0,65,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C173088,58,2,1035.0,40,Male,Metropol AVM,Cash,Cosmetics,1,1,7,0,2
C173132,19,3,1087.0,20,Male,Istinye Park,Cash,Toys,0,1,3,0,7
C173145,45,3,11271.0,35,Female,Metrocity,Cash,Cosmetics,0,0,6,0,2
C173156,15,10,19681.0,42,Female,Metrocity,Cash,Clothing,1,0,6,0,1
C173220,66,19,51047.0,21,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C173222,55,3,8110.0,55,Male,Mall of Istanbul,Cash,Books,0,1,5,0,0
C173264,6,3,389.0,65,Male,Viaport Outlet,Debit Card,Clothing,1,1,8,2,1
C173273,365,2,4988.0,52,Male,Kanyon,Credit Card,Clothing,1,1,4,1,1
C173332,31,20,63881.0,50,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C173425,38,7,11508.0,30,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
